epoch,loss,step
0,0.887669563293457,49
0,0.823103666305542,99
0,0.8976895213127136,149
0,0.9113502502441406,199
0,0.9213699698448181,249
0,0.8707603216171265,299
0,0.8618652820587158,349
1,0.82725989818573,399
1,0.6116617321968079,449
1,0.8313687443733215,499
1,0.6172722578048706,549
1,0.5831541419029236,599
1,0.5729777812957764,649
1,0.783220648765564,699
2,0.7861464023590088,749
2,0.7389697432518005,799
2,0.7897363901138306,849
2,0.7731831669807434,899
2,0.7526198625564575,949
2,0.7296065092086792,999
2,0.5513952970504761,1049
3,0.713626503944397,1099
3,0.54505455493927,1149
3,0.544516384601593,1199
3,0.7302350401878357,1249
3,0.6981291770935059,1299
3,0.5425994396209717,1349
3,0.5337965488433838,1399
3,0.5318071842193604,1449
4,0.6650094985961914,1499
4,0.49792182445526123,1549
4,0.6896399259567261,1599
4,0.5225361585617065,1649
4,0.6827849745750427,1699
4,0.5070184469223022,1749
4,0.6765610575675964,1799
5,0.5027838945388794,1849
5,0.558009684085846,1899
5,0.6649367809295654,1949
5,0.5285192728042603,1999
5,0.6603119373321533,2049
5,0.6548671722412109,2099
5,0.6312193870544434,2149
6,0.526913046836853,2199
6,0.6657906174659729,2249
6,0.6675154566764832,2299
6,0.6452494859695435,2349
6,0.660470724105835,2399
6,0.5246261954307556,2449
6,0.6326448917388916,2499
7,0.6227856874465942,2549
7,0.5023097991943359,2599
7,0.6676039099693298,2649
7,0.5032446384429932,2699
7,0.4835188686847687,2749
7,0.5055345296859741,2799
7,0.510776162147522,2849
7,0.4966807961463928,2899
8,0.6539398431777954,2949
8,0.5834089517593384,2999
8,0.670150876045227,3049
8,0.4802064895629883,3099
8,0.5284460783004761,3149
8,0.48049864172935486,3199
8,0.49518969655036926,3249
9,0.512755811214447,3299
9,0.5158534049987793,3349
9,0.5063583850860596,3399
9,0.6285678148269653,3449
9,0.4729331135749817,3499
9,0.4771725535392761,3549
9,0.5874332189559937,3599
10,0.5927232503890991,3649
10,0.4747556447982788,3699
10,0.44928860664367676,3749
10,0.5879602432250977,3799
10,0.5053843855857849,3849
10,0.4916973412036896,3899
10,0.6320620775222778,3949
11,0.4923184812068939,3999
11,0.6067348122596741,4049
11,0.4743424355983734,4099
11,0.5880845785140991,4149
11,0.6219941973686218,4199
11,0.6000233888626099,4249
11,0.4586988091468811,4299
11,0.5301340222358704,4349
12,0.49802282452583313,4399
12,0.490689218044281,4449
12,0.6228914260864258,4499
12,0.6014536619186401,4549
12,0.5587402582168579,4599
12,0.5804857015609741,4649
12,0.48476260900497437,4699
13,0.5995843410491943,4749
13,0.5833426713943481,4799
13,0.4903409481048584,4849
13,0.625765323638916,4899
13,0.48625144362449646,4949
13,0.5735689401626587,4999
13,0.4878794550895691,5049
14,0.44841712713241577,5099
14,0.5235688090324402,5149
14,0.4633461534976959,5199
14,0.6388620138168335,5249
14,0.48993176221847534,5299
14,0.46544981002807617,5349
14,0.609602153301239,5399
15,0.48992955684661865,5449
15,0.4804317057132721,5499
15,0.49996620416641235,5549
15,0.46173185110092163,5599
15,0.46744728088378906,5649
15,0.5085297226905823,5699
15,0.4565034508705139,5749
15,0.4824155867099762,5799
16,0.4950476288795471,5849
16,0.47596055269241333,5899
16,0.5938248634338379,5949
16,0.5876015424728394,5999
16,0.5725827813148499,6049
16,0.5463499426841736,6099
16,0.4833650588989258,6149
17,0.6516246795654297,6199
17,0.457183837890625,6249
17,0.47698014974594116,6299
17,0.465200811624527,6349
17,0.5544915199279785,6399
17,0.5242390036582947,6449
17,0.4646841883659363,6499
18,0.47124260663986206,6549
18,0.5430562496185303,6599
18,0.46636712551116943,6649
18,0.5823345184326172,6699
18,0.5590001940727234,6749
18,0.5915007591247559,6799
18,0.6128243803977966,6849
19,0.5024345517158508,6899
19,0.5642173290252686,6949
19,0.5944534540176392,6999
19,0.5461856722831726,7049
19,0.46011459827423096,7099
19,0.48097723722457886,7149
19,0.5488242506980896,7199
19,0.44447988271713257,7249
20,0.5759856104850769,7299
20,0.514599084854126,7349
20,0.5091403722763062,7399
20,0.4892222285270691,7449
20,0.5223979949951172,7499
20,0.5809279680252075,7549
20,0.5195817351341248,7599
21,0.4857918620109558,7649
21,0.4946972727775574,7699
21,0.544922947883606,7749
21,0.4642476439476013,7799
21,0.454912930727005,7849
21,0.5530604720115662,7899
21,0.5540326833724976,7949
22,0.5722448229789734,7999
22,0.5379011631011963,8049
22,0.5862560272216797,8099
22,0.45380106568336487,8149
22,0.5822666883468628,8199
22,0.5792442560195923,8249
22,0.5667552351951599,8299
23,0.5202713012695312,8349
23,0.43500417470932007,8399
23,0.5945658683776855,8449
23,0.4782980680465698,8499
23,0.5695218443870544,8549
23,0.461850106716156,8599
23,0.4701555073261261,8649
23,0.5343508720397949,8699
24,0.5438163876533508,8749
24,0.5874446630477905,8799
24,0.5341300368309021,8849
24,0.5123198628425598,8899
24,0.4261355996131897,8949
24,0.47607851028442383,8999
24,0.48157405853271484,9049
25,0.5939515233039856,9099
25,0.49500492215156555,9149
25,0.4822480082511902,9199
25,0.4618905186653137,9249
25,0.5570436716079712,9299
25,0.4713132381439209,9349
25,0.544305682182312,9399
26,0.570457935333252,9449
26,0.5666666030883789,9499
26,0.45774590969085693,9549
26,0.4791364371776581,9599
26,0.46479475498199463,9649
26,0.4937821924686432,9699
26,0.45834922790527344,9749
26,0.5460827946662903,9799
27,0.46688634157180786,9849
27,0.4546814262866974,9899
27,0.5170738101005554,9949
27,0.4645084738731384,9999
27,0.5570427179336548,10049
27,0.5030646324157715,10099
27,0.4679901897907257,10149
28,0.473041296005249,10199
28,0.5143924951553345,10249
28,0.4549330472946167,10299
28,0.4937780499458313,10349
28,0.461460679769516,10399
28,0.47615015506744385,10449
28,0.514642059803009,10499
29,0.49542221426963806,10549
29,0.42987674474716187,10599
29,0.5511186122894287,10649
29,0.4701005220413208,10699
29,0.5730783939361572,10749
