epoch,loss,step
0,6.333408832550049,406
0,6.478444576263428,407
0,6.301298141479492,408
0,6.5732855796813965,409
0,6.50509786605835,410
0,6.660439968109131,411
0,6.541997909545898,412
0,6.535565376281738,413
0,6.581386089324951,414
0,6.437246799468994,415
0,6.526076793670654,416
0,6.254527568817139,417
0,6.743957996368408,418
0,6.698451042175293,419
0,6.486879348754883,420
0,6.452312469482422,421
0,6.673290729522705,422
0,6.449312686920166,423
0,6.568746089935303,424
0,6.6085615158081055,425
0,6.583078384399414,426
0,6.4162516593933105,427
0,6.590788841247559,428
0,6.553592205047607,429
0,6.691481590270996,430
0,6.8298187255859375,431
0,6.441273212432861,432
0,6.624427795410156,433
0,6.512207984924316,434
0,6.369749069213867,435
0,6.499238014221191,436
0,6.650476455688477,437
0,6.447256088256836,438
0,6.4000067710876465,439
0,6.8269734382629395,440
0,6.745649337768555,441
0,6.736255168914795,442
0,6.62659215927124,443
0,6.315835952758789,444
0,6.239714622497559,445
0,6.3557000160217285,446
0,6.552839756011963,447
0,6.660895347595215,448
0,6.822018146514893,449
0,6.388154029846191,450
0,6.416990280151367,451
