epoch,loss,step
0,15.850578308105469,49
0,15.17822265625,99
0,14.515721321105957,149
0,14.127423286437988,199
0,13.576255798339844,249
0,13.524726867675781,299
0,13.177051544189453,349
1,12.812531471252441,399
1,12.524518966674805,449
1,12.394089698791504,499
1,11.8624267578125,549
1,11.548369407653809,599
1,11.318514823913574,649
1,11.163951873779297,699
2,10.92695426940918,749
2,10.77663803100586,799
2,10.353669166564941,849
2,10.329670906066895,899
2,10.127485275268555,949
2,9.750640869140625,999
2,9.525416374206543,1049
3,9.255721092224121,1099
3,9.73538875579834,1149
3,9.275891304016113,1199
3,9.546268463134766,1249
3,9.008227348327637,1299
3,8.934625625610352,1349
3,9.304234504699707,1399
3,8.634878158569336,1449
4,8.801081657409668,1499
4,8.648712158203125,1549
4,8.673486709594727,1599
4,8.716398239135742,1649
4,8.795902252197266,1699
4,8.272987365722656,1749
4,8.52163028717041,1799
5,8.759536743164062,1849
5,8.44070053100586,1899
5,8.231425285339355,1949
5,8.299102783203125,1999
5,8.553418159484863,2049
5,8.531188011169434,2099
5,8.413201332092285,2149
6,8.995031356811523,2199
6,8.093289375305176,2249
6,7.857624530792236,2299
6,8.026727676391602,2349
6,8.086596488952637,2399
6,7.713700771331787,2449
6,7.881174087524414,2499
7,7.746677875518799,2549
7,7.687723636627197,2599
7,7.608520984649658,2649
7,7.750500679016113,2699
7,7.633664608001709,2749
7,7.566409111022949,2799
7,7.6283955574035645,2849
7,7.459651947021484,2899
8,7.423163414001465,2949
8,7.425302505493164,2999
8,7.212552070617676,3049
8,7.319636344909668,3099
8,7.376662254333496,3149
8,7.4629316329956055,3199
8,7.40592098236084,3249
9,7.4383955001831055,3299
9,7.254269123077393,3349
9,7.125406742095947,3399
9,7.214330196380615,3449
9,7.1348700523376465,3499
9,7.117278575897217,3549
9,7.207229137420654,3599
10,7.07756233215332,3649
10,7.082075595855713,3699
10,7.11928653717041,3749
10,7.170675754547119,3799
10,7.16599178314209,3849
10,7.033565521240234,3899
10,7.059913635253906,3949
11,7.040825843811035,3999
11,6.962101459503174,4049
11,7.003774642944336,4099
11,6.955129623413086,4149
11,7.157166004180908,4199
11,6.90558385848999,4249
11,6.949690341949463,4299
11,6.883026599884033,4349
12,6.758016586303711,4399
12,6.965967178344727,4449
12,6.779908657073975,4499
12,6.760601043701172,4549
12,6.634191989898682,4599
12,6.421424388885498,4649
12,6.452732563018799,4699
13,6.4352593421936035,4749
13,6.3052473068237305,4799
13,6.186502933502197,4849
13,6.181847095489502,4899
13,6.0626397132873535,4949
13,5.992118835449219,4999
13,6.036899566650391,5049
14,5.889049053192139,5099
14,5.847959518432617,5149
14,6.005103588104248,5199
14,5.731696128845215,5249
14,5.67738151550293,5299
14,5.778069972991943,5349
14,5.751352787017822,5399
15,5.706509590148926,5449
15,5.869871616363525,5499
15,5.7047834396362305,5549
15,5.654016971588135,5599
